
0               SN.node[0].MobilityManager               initial location(x:y:z) is 0:0:0
0               SN.node[1].MobilityManager               initial location(x:y:z) is 1:10:0
0               SN.node[2].MobilityManager               initial location(x:y:z) is 1:30:0
84.572860593398 SN.node[0].Communication.Routing         GPSR ---> Updating route Table
84.572860593398 SN.node[0].Communication.Routing         GPSR ---> RouteTable entry updated- Node [0]: [1;1;10]
84.572860593398 SN.node[2].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
84.572860593398 SN.node[2].Communication.Routing         GPSR----> BeaconPacket received from:1
84.572860593398 SN.node[2].Communication.Routing         GPSR ---> Updating route Table
84.572860593398 SN.node[2].Communication.Routing         GPSR ---> RouteTable entry updated- Node [2]: [1;1;10]
87.990251191142 SN.node[3].Communication.Routing         GPSR: ---> INTER_BEACON_T timer, Node [3], rand=0.836079
87.990719191141 SN.node[2].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
87.990719191141 SN.node[2].Communication.Routing         GPSR----> BeaconPacket received from:3
87.990719191141 SN.node[2].Communication.Routing         GPSR ---> Updating route Table
87.990719191141 SN.node[2].Communication.Routing         GPSR ---> RouteTable entry updated- Node [2]: [3;1;50]
94.785264850476 SN.node[2].Communication.Routing         GPSR: ---> INTER_BEACON_T timer, Node [2], rand=0.0710361
94.785732850475 SN.node[1].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
94.785732850475 SN.node[1].Communication.Routing         GPSR----> BeaconPacket received from:2
94.785732850475 SN.node[1].Communication.Routing         GPSR ---> Updating route Table
94.785732850475 SN.node[1].Communication.Routing         GPSR ---> RouteTable entry updated- Node [1]: [2;1;30]
94.785732850475 SN.node[3].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
94.785732850475 SN.node[3].Communication.Routing         GPSR----> BeaconPacket received from:2
94.785732850475 SN.node[3].Communication.Routing         GPSR ---> Updating route Table
94.785732850475 SN.node[3].Communication.Routing         GPSR ---> RouteTable entry updated- Node [3]: [2;1;30]
94.909109669253 SN.node[0].Communication.Routing         GPSR: ---> INTER_BEACON_T timer, Node [0], rand=0.337396
94.909577669252 SN.node[1].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
94.909577669252 SN.node[1].Communication.Routing         GPSR----> BeaconPacket received from:0
94.909577669252 SN.node[1].Communication.Routing         GPSR ---> Updating route Table
94.909577669252 SN.node[1].Communication.Routing         GPSR ---> RouteTable entry updated- Node [1]: [0;0;0]
100.073550881998SN.node[1].Communication.Routing         GPSR: ---> INTER_BEACON_T timer, Node [1], rand=0.0871293
